Survived,Pclass,Age,Fare,Family,Sex,Embarked,Deck
0.0,-1.5460978645168275,1.0494398746112368,0.970471628281301,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-1.923607835185317
0.0,0.8419164182590155,-1.7964776231630917,-0.10402149251023184,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,0.7023767651265626,-0.10748616488532568,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,0.8419164182590155,-1.622944612045205,-0.3486791776046127,2.313950935529713,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,-0.352090723128906,-0.06116207573972066,-0.4404349932168926,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,-0.4647418697985384
0.0,0.8419164182590155,-0.7552882947090691,-0.4857096768148689,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.8941135385029387,-0.49022032449963115,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.2693999414305252,-0.4759614189380701,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,0.14707578995108386,-0.4404349932168926,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.9635261603998736,0.2633265829740529,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.6164630509151994,0.7776138886520516,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.2693999414305252,-0.36398405847584214,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,0.8419164182590155,0.14707578995108386,0.4488528283810056,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.33881256332746,-0.4955372045395353,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-0.4647418697985384
0.0,0.8419164182590155,-0.41937852316712254,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,-2.016515634576375,-0.08275397235061532,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,0.008250546157214175,-0.40225012747576294,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.5470504290182645,-0.46943615707091507,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.06116207573972066,-0.4597691024529076,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.5123441181583688,-0.49287876451958323,-0.43216128079702715,-1.3449954927569385,-0.6063234439874863,0.5078354404593141
0.0,-1.5460978645168275,-0.1305746976366555,0.267193404821256,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,-0.8941135385029387,-0.4404349932168926,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,0.2164884118480187,-0.33699750880421236,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.9635261603998736,0.021166864792965236,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-1.5460978645168275,-0.4776378071213297,4.441427588876891,2.313950935529713,-1.3449954927569385,0.6222793240924203,-1.923607835185317
0.0,0.8419164182590155,-0.4082251852243949,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.06116207573972066,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.6858756728121342,-0.4915891794335411,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,1.1188524965081716,0.5393209923181669,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-0.9510305249274646
0.0,0.8419164182590155,-0.2693999414305252,-0.2456438426640416,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,2.0212165811683245,-0.5032708482339413,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,2.8541680439315424,0.026564948091660677,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,-2.8961851454431695
1.0,-1.5460978645168275,-0.4776378071213297,0.5815331530131584,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,-1.437319180056391
1.0,-0.352090723128906,0.2859010337449535,-0.19875862776670525,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,0.2859010337449535,-0.14075630005866027,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.4907848804893228,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.41937852316712254,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,-0.6164630509151994,0.8508418273834583,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-1.437319180056391
0.0,0.8419164182590155,0.2164884118480187,-0.47612189204472904,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.49413889943575806,-0.49022032449963115,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.6164630509151994,-0.4955372045395353,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.44208805656052036,-0.49312044088503343,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.5635515213326929,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,0.03842296714144304,-0.17652440214528803,-0.43216128079702715,-1.3449954927569385,-0.6063234439874863,0.5078354404593141
0.0,-1.5460978645168275,1.1882651184051065,0.3619305400777294,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-1.923607835185317
0.0,0.8419164182590155,-1.067645093245276,-0.36398405847584214,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,0.5078354404593141
0.0,0.8419164182590155,-0.5470504290182645,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.6858756728121342,-0.4534855169512027,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.8941135385029387,-0.36390478862797443,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,0.5078354404593141
0.0,0.8419164182590155,-0.6164630509151994,-0.49022032449963115,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,2.819461732983075,-0.4936037936159338,-0.43216128079702715,0.7434969153318309,-0.6063234439874863,0.5078354404593141
0.0,-0.352090723128906,-0.06116207573972066,-0.23742684623873522,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,-0.4082251852243949,4.142151045190769,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,-2.4098964903142432
0.0,0.8419164182590155,-1.9353028669569614,-0.03876887383868125,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.6164630509151994,0.7776138886520516,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,0.18178210089955127,-0.0620510081806905,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,-0.352090723128906,0.18178210089955127,-0.3920997201268551,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,-0.9510305249274646
0.0,-1.5460978645168275,1.6741534716836504,0.8508418273834583,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-1.437319180056391
1.0,0.8419164182590155,-1.241176647987613,-0.42609488439654025,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
0.0,0.8419164182590155,1.0378711042950808,-0.4936037936159338,-0.43216128079702715,0.7434969153318309,-0.6063234439874863,0.5078354404593141
1.0,0.8419164182590155,-0.4082251852243949,-0.5053647322642018,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-1.9237340966408056,-0.21116532566345605,2.313950935529713,-1.3449954927569385,-1.8349262120673928,-0.4647418697985384
0.0,0.8419164182590155,1.0494398746112368,-0.5085877282738454,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.2164884118480187,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
0.0,0.8419164182590155,-0.6858756728121342,-0.5071376700811443,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,1.1882651184051065,-0.36309855627283266,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,-0.06116207573972066,-0.14075630005866027,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.33881256332746,-0.3920997201268551,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.4776378071213297,-0.35254599945181564,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,-1.5460978645168275,-0.7552882947090691,-0.13527894691209721,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,-1.437319180056391
0.0,-1.5460978645168275,0.49413889943575806,0.38319806023734587,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-1.923607835185317
0.0,0.8419164182590155,-0.9635261603998736,-0.46524645559947064,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,-0.4082251852243949,0.8878183112973371,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,-2.4098964903142432
0.0,0.8419164182590155,-0.06116207573972066,-0.3486791776046127,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,0.5078354404593141
1.0,0.8419164182590155,-0.5470504290182645,-0.4936037936159338,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.4082251852243949,-0.33699750880421236,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.7552882947090691,-0.5129379028519487,-0.43216128079702715,0.7434969153318309,-0.6063234439874863,0.5078354404593141
0.0,-0.352090723128906,-0.8247009166060039,-0.4211008839808776,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.7552882947090691,0.06708537422850083,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.19998731953359034,-0.49271829141292434,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-1.4494145136784173,0.021166864792965236,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,0.4594325884872906,-0.14075630005866027,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-0.4647418697985384
0.0,-0.352090723128906,0.8412020089204323,-0.3920997201268551,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,1.4659156059928458,-0.4012834220139623,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-1.5460978645168275,-0.5470504290182645,0.6442085349235481,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,-1.923607835185317
0.0,0.8419164182590155,1.7782724045290526,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.73708307607503,-0.36309855627283266,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.9568897121681916,-0.5020624664066904,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,1.4659156059928458,0.5432690174241611,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
1.0,0.8419164182590155,-0.9635261603998736,-0.49392667324017525,-0.43216128079702715,-1.3449954927569385,-0.6063234439874863,0.5078354404593141
0.0,0.8419164182590155,0.008250546157214175,-0.48780356084512927,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.3156750226951484,-0.4759614189380701,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-1.067645093245276,0.7012441571697924,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.9800272527143019,-0.33216398149520865,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,0.7023767651265626,-0.3389309197278139,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.2693999414305252,-0.49312044088503343,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.8941135385029387,-0.4759614189380701,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-2.004715488853896,0.12387932010929485,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-1.4494145136784173,-0.24661054812584238,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-1.5460978645168275,-0.547049285663801,0.4199328677857743,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,-0.9510305249274646
0.0,0.8419164182590155,1.0494398746112368,-0.10402149251023184,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,1.6047408497060849,-0.14220635825136138,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.1305746976366555,0.4488528283810056,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,2.160041824962194,0.004249519211452122,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-2.4098964903142432
0.0,0.8419164182590155,-1.7964776231630917,-0.08033720869611345,2.313950935529713,0.7434969153318309,-0.6063234439874863,0.5078354404593141
1.0,0.8419164182590155,-2.004715488853896,-0.42819070183772434,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.6164630509151994,-0.49022032449963115,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,1.81297871547752,-0.04996718990818114,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,-2.8961851454431695
0.0,0.8419164182590155,-0.8247009166060039,-0.4915891794335411,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.08035134281516404,-0.15106718051422707,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,1.396502984095911,-0.08831252875596966,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,-1.923607835185317
0.0,-0.352090723128906,0.008250546157214175,-0.3920997201268551,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.4247262775388232,-0.64344314019505,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,-0.47763780712132975,0.7012441571697924,2.313950935529713,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,0.10830809231742464,-0.3524647961930244,-0.43216128079702715,0.7434969153318309,-1.8349262120673928,0.5078354404593141
0.0,0.8419164182590155,-1.4494145136784173,-0.03659378654962955,2.313950935529713,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,-2.004715488853896,0.11058712000953455,2.313950935529713,0.7434969153318309,0.6222793240924203,-0.4647418697985384
1.0,0.8419164182590155,-1.7964776231630917,-0.2176093842718199,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-1.5460978645168275,0.08759910514620683,0.3232623216056994,-0.43216128079702715,0.7434969153318309,0.6222793240924203,-2.8961851454431695
1.0,0.8419164182590155,-0.6881830278108343,-0.34376444703681763,-0.43216128079702715,-1.3449954927569385,-0.6063234439874863,0.5078354404593141
1.0,-1.5460978645168275,1.0494398746112368,-0.13012253997885204,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
0.0,0.8419164182590155,0.7023767651265626,-0.34376444703681763,2.313950935529713,0.7434969153318309,-0.6063234439874863,0.5078354404593141
0.0,0.8419164182590155,0.4247262775388232,-0.4907848804893228,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,0.14707578995108386,-0.3920997201268551,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
0.0,-0.352090723128906,-0.7552882947090691,-0.3920997201268551,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.7552882947090691,-0.4915891794335411,-0.43216128079702715,-1.3449954927569385,0.6222793240924203,0.5078354404593141
1.0,-0.352090723128906,-1.8658902450600265,-0.14075630005866027,2.313950935529713,0.7434969153318309,0.6222793240924203,-0.4647418697985384
1.0,-1.5460978645168275,0.9800272527143019,-0.10748616488532568,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,-2.4098964903142432
1.0,-1.5460978645168275,1.9518039592713896,2.189406012353255,-0.43216128079702715,-1.3449954927569385,-1.8349262120673928,-2.4098964903142432
0.0,0.8419164182590155,1.0378711042950808,-0.4936037936159338,-0.43216128079702715,0.7434969153318309,-0.6063234439874863,0.5078354404593141
0.0,0.8419164182590155,0.8412020089204323,-0.4809554193537328,-0.43216128079702715,0.7434969153318309,0.6222793240924203,0.5078354404593141
1.0,0.8419164182590155,-0.7090132134444458,-0.4936037936159338,-0.43216128079702715,-1.3449954927569385,-0.6063234439874863,0.5078354404593141
